transaction_id,transaction_timestamp,customer_id,full_name,customer_master_country,country_risk_level,customer_segment,kyc_status,customer_master_pep_flag,account_id,account_type,account_status,merchant_id,merchant_name,merchant_category,merchant_country,merchant_country_risk_level,amount,currency,channel,transaction_type,status,cross_border_flag,high_amount_flag,unusual_hour_flag,high_risk_category_flag,high_risk_country_flag,kyc_issue_flag,pep_flag,watchlist_match_flag,watchlist_type,watchlist_risk_reason,suspicious_label,rule_based_risk_score,risk_band,alert_priority,should_create_alert,reason_codes,reason_count,scored_at
TXN00008156,2026-04-09 08:06:24,CUST000249,Aisha Davies,Nigeria,High,Retail,Verified,0,ACC000153,Current,Active,MER000218,Money Transfer Merchant 218,Money Transfer,France,Low,51.03,GBP,API,Transfer,Completed,1,0,0,1,1,0,0,0,,,1,61,High,P2,1,HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG,5,2026-07-11T20:43:40
TXN00006777,2026-04-02 07:12:54,CUST000477,Amelia Young,Netherlands,Low,Retail,Verified,0,ACC000543,Current,Active,MER000161,Crypto Exchange Merchant 161,Crypto Exchange,Turkey,High,50.53,GBP,ATM,Transfer,Completed,1,0,0,1,1,0,0,0,,,1,61,High,P2,1,HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG,5,2026-07-11T20:43:40
TXN00003412,2026-03-10 18:01:38,CUST000877,Lucas Hussain,United States,Low,SME,Verified,0,ACC000036,Current,Active,MER000206,Money Transfer Merchant 206,Money Transfer,Turkey,High,50.06,GBP,ATM,Purchase,Completed,1,0,0,1,1,0,0,0,,,1,61,High,P2,1,HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG,5,2026-07-11T20:43:40
TXN00000758,2026-03-17 16:18:58,CUST000189,Zara Thomas,Germany,Low,SME,Verified,0,ACC000922,Current,Active,MER000164,Gambling Merchant 164,Gambling,Turkey,High,48.02,GBP,API,Purchase,Completed,1,0,0,1,1,0,0,0,,,1,61,High,P2,1,HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG,5,2026-07-11T20:43:40
TXN00008826,2026-02-18 10:14:31,CUST000675,Mia Patel,Netherlands,Low,Retail,Verified,0,ACC000109,Current,Active,MER000131,Crypto Exchange Merchant 131,Crypto Exchange,Turkey,High,46.94,GBP,ATM,Purchase,Completed,1,0,0,1,1,0,0,0,,,1,61,High,P2,1,HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG,5,2026-07-11T20:43:40
TXN00004738,2026-03-26 21:49:19,CUST000954,Amelia Wilson,Nigeria,High,Retail,Verified,0,ACC001009,Current,Active,MER000052,Gambling Merchant 052,Gambling,Canada,Low,45.21,GBP,ATM,Cash Withdrawal,Completed,1,0,0,1,1,0,0,0,,,1,61,High,P2,1,HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG,5,2026-07-11T20:43:40
TXN00001949,2026-02-10 10:30:45,CUST000825,Sophia Davies,Turkey,High,Retail,Verified,0,ACC000434,Current,Active,MER000174,Gambling Merchant 174,Gambling,United States,Low,45.14,GBP,ATM,Purchase,Pending,1,0,0,1,1,0,0,0,,,1,61,High,P2,1,HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG,5,2026-07-11T20:43:40
TXN00008619,2026-03-16 08:16:52,CUST000693,Grace Ali,Turkey,High,Retail,Verified,0,ACC000672,Current,Active,MER000224,Crypto Exchange Merchant 224,Crypto Exchange,France,Low,43.67,GBP,API,Purchase,Completed,1,0,0,1,1,0,0,0,,,1,61,High,P2,1,HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG,5,2026-07-11T20:43:40
TXN00008051,2026-02-26 07:36:13,CUST000172,Ali Wilson,United Arab Emirates,Medium,Retail,Verified,0,ACC001191,Current,Active,MER000006,Money Transfer Merchant 006,Money Transfer,Nigeria,High,39.94,GBP,ATM,Purchase,Completed,1,0,0,1,1,0,0,0,,,1,61,High,P2,1,HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG,5,2026-07-11T20:43:40
TXN00004443,2026-05-14 20:15:05,CUST000878,Zara Ali,India,Medium,SME,Verified,0,ACC001185,Current,Active,MER000192,Crypto Exchange Merchant 192,Crypto Exchange,Turkey,High,39.17,USD,API,Purchase,Completed,1,0,0,1,1,0,0,0,,,1,61,High,P2,1,HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG,5,2026-07-11T20:43:40
TXN00001699,2026-06-08 05:41:38,CUST000633,James Clarke,United Kingdom,Low,SME,Verified,0,ACC001226,Current,Active,MER000006,Money Transfer Merchant 006,Money Transfer,Nigeria,High,38.23,GBP,ATM,Purchase,Completed,1,0,0,1,1,0,0,0,,,1,61,High,P2,1,HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG,5,2026-07-11T20:43:40
TXN00005534,2026-04-04 09:18:19,CUST000041,Isabella Ali,Germany,Low,Retail,Verified,0,ACC000022,Current,Active,MER000161,Crypto Exchange Merchant 161,Crypto Exchange,Turkey,High,37.35,GBP,API,Transfer,Completed,1,0,0,1,1,0,0,0,,,1,61,High,P2,1,HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG,5,2026-07-11T20:43:40
TXN00009351,2026-05-18 06:33:16,CUST000102,Mia Smith,United States,Low,Corporate,Verified,0,ACC000800,Current,Active,MER000145,Crypto Exchange Merchant 145,Crypto Exchange,Turkey,High,35.94,GBP,API,Purchase,Completed,1,0,0,1,1,0,0,0,,,1,61,High,P2,1,HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG,5,2026-07-11T20:43:40
TXN00005282,2026-01-31 23:48:47,CUST000787,Leo Young,Nigeria,High,Retail,Verified,0,ACC000081,Current,Active,MER000053,Gambling Merchant 053,Gambling,United Kingdom,Low,35.88,GBP,Card Present,Cash Withdrawal,Reversed,1,0,0,1,1,0,0,0,,,1,61,High,P2,1,HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY; NON_STANDARD_TRANSACTION_STATUS,5,2026-07-11T20:43:40
TXN00009262,2026-05-01 20:55:41,CUST000243,Zara Green,Nigeria,High,Retail,Verified,0,ACC000848,Current,Active,MER000160,Crypto Exchange Merchant 160,Crypto Exchange,Pakistan,Medium,35.25,GBP,ATM,Purchase,Completed,1,0,0,1,1,0,0,0,,,1,61,High,P2,1,HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG,5,2026-07-11T20:43:40
TXN00008118,2026-01-20 17:08:56,CUST000400,Amelia Jones,United Kingdom,Low,Private Banking,Verified,0,ACC000597,Current,Active,MER000164,Gambling Merchant 164,Gambling,Turkey,High,35.13,GBP,ATM,Purchase,Completed,1,0,0,1,1,0,0,0,,,1,61,High,P2,1,HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG,5,2026-07-11T20:43:40
TXN00002491,2026-05-09 11:49:14,CUST000211,Adam Taylor,Turkey,High,Retail,Verified,0,ACC000928,Current,Active,MER000136,Money Transfer Merchant 136,Money Transfer,Germany,Low,35.06,GBP,ATM,Purchase,Completed,1,0,0,1,1,0,0,0,,,1,61,High,P2,1,HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG,5,2026-07-11T20:43:40
TXN00002488,2026-02-13 23:23:59,CUST000590,Muhammad Davies,India,Medium,Retail,Verified,0,ACC000317,Current,Active,MER000006,Money Transfer Merchant 006,Money Transfer,Nigeria,High,34.35,GBP,ATM,Purchase,Completed,1,0,0,1,1,0,0,0,,,1,61,High,P2,1,HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG,5,2026-07-11T20:43:40
TXN00009818,2026-04-04 11:07:21,CUST000030,Leo Wilson,Nigeria,High,Retail,Verified,0,ACC000379,Current,Active,MER000055,Money Transfer Merchant 055,Money Transfer,Spain,Low,33.85,GBP,ATM,Purchase,Completed,1,0,0,1,1,0,0,0,,,1,61,High,P2,1,HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG,5,2026-07-11T20:43:40
TXN00002702,2026-03-04 05:57:10,CUST000162,Hannah Clarke,Italy,Low,Retail,Verified,0,ACC001092,Business,Active,MER000164,Gambling Merchant 164,Gambling,Turkey,High,32.56,GBP,ATM,Purchase,Completed,1,0,0,1,1,0,0,0,,,1,61,High,P2,1,HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG,5,2026-07-11T20:43:40
TXN00003224,2026-04-25 23:19:19,CUST000585,Adam Ali,France,Low,Retail,Verified,0,ACC001255,Current,Active,MER000015,Money Transfer Merchant 015,Money Transfer,Nigeria,High,31.91,GBP,ATM,Transfer,Completed,1,0,0,1,1,0,0,0,,,1,61,High,P2,1,HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG,5,2026-07-11T20:43:40
TXN00006040,2026-03-23 06:42:09,CUST000715,Oliver Robinson,Spain,Low,SME,Verified,0,ACC000895,Current,Active,MER000006,Money Transfer Merchant 006,Money Transfer,Nigeria,High,31.25,GBP,API,Purchase,Completed,1,0,0,1,1,0,0,0,,,1,61,High,P2,1,HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG,5,2026-07-11T20:43:40
TXN00002217,2026-04-17 12:59:13,CUST000884,Oliver Thomas,Singapore,Low,Retail,Verified,0,ACC000844,Current,Active,MER000145,Crypto Exchange Merchant 145,Crypto Exchange,Turkey,High,30.47,USD,ATM,Cash Withdrawal,Pending,1,0,0,1,1,0,0,0,,,1,61,High,P2,1,HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG,5,2026-07-11T20:43:40
TXN00006325,2026-04-09 22:17:51,CUST000019,Noah Khan,Nigeria,High,Retail,Verified,0,ACC000993,Current,Active,MER000164,Gambling Merchant 164,Gambling,Turkey,High,30.17,GBP,ATM,Purchase,Completed,1,0,0,1,1,0,0,0,,,1,61,High,P2,1,HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG,5,2026-07-11T20:43:40
TXN00009431,2026-04-10 09:49:41,CUST000218,Maya Green,Canada,Low,Retail,Verified,0,ACC001101,Current,Active,MER000015,Money Transfer Merchant 015,Money Transfer,Nigeria,High,29.59,GBP,API,Purchase,Completed,1,0,0,1,1,0,0,0,,,1,61,High,P2,1,HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG,5,2026-07-11T20:43:40
TXN00006426,2026-06-23 15:53:16,CUST000498,Aisha Young,Netherlands,Low,SME,Verified,0,ACC000329,Business,Active,MER000161,Crypto Exchange Merchant 161,Crypto Exchange,Turkey,High,29.52,GBP,API,Purchase,Completed,1,0,0,1,1,0,0,0,,,1,61,High,P2,1,HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG,5,2026-07-11T20:43:40
TXN00008343,2026-04-05 20:33:31,CUST000688,Oliver Clarke,Turkey,High,Retail,Verified,0,ACC001280,Current,Active,MER000215,Crypto Exchange Merchant 215,Crypto Exchange,Spain,Low,29.35,GBP,API,Purchase,Completed,1,0,0,1,1,0,0,0,,,1,61,High,P2,1,HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG,5,2026-07-11T20:43:40
TXN00004409,2026-04-03 12:33:02,CUST000092,Lucas Smith,Nigeria,High,Retail,Verified,0,ACC000625,Current,Active,MER000249,Crypto Exchange Merchant 249,Crypto Exchange,Singapore,Low,29.33,GBP,ATM,Cash Withdrawal,Completed,1,0,0,1,1,0,0,0,,,1,61,High,P2,1,HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG,5,2026-07-11T20:43:40
TXN00008485,2026-04-07 19:56:42,CUST000038,Oliver Brown,Italy,Low,Retail,Verified,0,ACC001011,Current,Active,MER000164,Gambling Merchant 164,Gambling,Turkey,High,27.78,GBP,API,Purchase,Completed,1,0,0,1,1,0,0,0,,,1,61,High,P2,1,HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG,5,2026-07-11T20:43:40
TXN00008667,2026-04-07 20:16:50,CUST000270,Sophia Walker,United Kingdom,Low,Corporate,Verified,0,ACC000224,Current,Active,MER000131,Crypto Exchange Merchant 131,Crypto Exchange,Turkey,High,26.92,GBP,API,Purchase,Completed,1,0,0,1,1,0,0,0,,,1,61,High,P2,1,HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG,5,2026-07-11T20:43:40
TXN00005339,2026-02-04 21:13:24,CUST000179,Oliver Hall,Pakistan,Medium,Corporate,Verified,0,ACC001172,Current,Active,MER000164,Gambling Merchant 164,Gambling,Turkey,High,25.7,GBP,ATM,Purchase,Completed,1,0,0,1,1,0,0,0,,,1,61,High,P2,1,HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG,5,2026-07-11T20:43:40
TXN00001338,2026-04-15 23:41:58,CUST000154,Aisha Ali,Italy,Low,Retail,Verified,0,ACC000128,Savings,Dormant,MER000145,Crypto Exchange Merchant 145,Crypto Exchange,Turkey,High,25.4,GBP,ATM,Purchase,Completed,1,0,0,1,1,0,0,0,,,1,61,High,P2,1,HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG,5,2026-07-11T20:43:40
TXN00004582,2026-04-29 05:07:37,CUST000637,Isabella Wright,Turkey,High,Retail,Verified,0,ACC000525,Savings,Active,MER000015,Money Transfer Merchant 015,Money Transfer,Nigeria,High,24.36,GBP,API,Purchase,Completed,1,0,0,1,1,0,0,0,,,1,61,High,P2,1,HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG,5,2026-07-11T20:43:40
TXN00004352,2026-06-07 07:25:29,CUST000480,Leo Davies,Turkey,High,Corporate,Verified,0,ACC000317,Current,Active,MER000013,Crypto Exchange Merchant 013,Crypto Exchange,Canada,Low,24.11,EUR,API,Purchase,Completed,1,0,0,1,1,0,0,0,,,1,61,High,P2,1,HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG,5,2026-07-11T20:43:40
TXN00001553,2026-07-04 08:42:46,CUST000270,Sophia Walker,United Kingdom,Low,Corporate,Verified,0,ACC000224,Current,Active,MER000145,Crypto Exchange Merchant 145,Crypto Exchange,Turkey,High,23.89,GBP,API,Purchase,Completed,1,0,0,1,1,0,0,0,,,1,61,High,P2,1,HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG,5,2026-07-11T20:43:40
TXN00004313,2026-06-18 12:27:41,CUST000025,Muhammad Ali,United States,Low,Retail,Verified,0,ACC001268,Current,Active,MER000192,Crypto Exchange Merchant 192,Crypto Exchange,Turkey,High,23.08,GBP,API,Purchase,Completed,1,0,0,1,1,0,0,0,,,1,61,High,P2,1,HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG,5,2026-07-11T20:43:40
TXN00006654,2026-06-10 17:44:38,CUST000375,Daniel Brown,Nigeria,High,Retail,Verified,0,ACC001170,Current,Active,MER000029,Money Transfer Merchant 029,Money Transfer,Canada,Low,22.96,GBP,API,Purchase,Completed,1,0,0,1,1,0,0,0,,,1,61,High,P2,1,HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG,5,2026-07-11T20:43:40
TXN00007184,2026-02-01 10:26:05,CUST000942,Fatima Thomas,Turkey,High,SME,Verified,0,ACC001232,Current,Active,MER000147,Gambling Merchant 147,Gambling,United Arab Emirates,Medium,22.56,GBP,API,Transfer,Completed,1,0,0,1,1,0,0,0,,,1,61,High,P2,1,HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG,5,2026-07-11T20:43:40
TXN00007230,2026-04-05 10:36:55,CUST000612,Aisha Hall,France,Low,Retail,Verified,0,ACC000080,Current,Active,MER000164,Gambling Merchant 164,Gambling,Turkey,High,22.19,GBP,ATM,Purchase,Pending,1,0,0,1,1,0,0,0,,,1,61,High,P2,1,HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG,5,2026-07-11T20:43:40
TXN00006503,2026-03-04 06:59:21,CUST000148,Fatima Patel,United Arab Emirates,Medium,Retail,Verified,0,ACC000709,Current,Active,MER000131,Crypto Exchange Merchant 131,Crypto Exchange,Turkey,High,22.06,GBP,API,Purchase,Completed,1,0,0,1,1,0,0,0,,,1,61,High,P2,1,HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG,5,2026-07-11T20:43:40
TXN00006746,2026-05-11 15:39:42,CUST000632,Noah Miller,Singapore,Low,Retail,Verified,0,ACC000254,Savings,Active,MER000015,Money Transfer Merchant 015,Money Transfer,Nigeria,High,21.6,GBP,Card Present,Purchase,Failed,1,0,0,1,1,0,0,0,,,1,61,High,P2,1,HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY; NON_STANDARD_TRANSACTION_STATUS,5,2026-07-11T20:43:40
TXN00006093,2026-01-16 15:59:05,CUST000584,Aisha Patel,Turkey,High,Retail,Verified,0,ACC001076,Current,Active,MER000102,Gambling Merchant 102,Gambling,Singapore,Low,21.56,GBP,ATM,Purchase,Pending,1,0,0,1,1,0,0,0,,,1,61,High,P2,1,HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG,5,2026-07-11T20:43:40
TXN00009968,2026-02-20 14:50:23,CUST000159,Lucas Jones,India,Medium,Retail,Verified,0,ACC000428,Current,Active,MER000206,Money Transfer Merchant 206,Money Transfer,Turkey,High,21.49,GBP,ATM,Purchase,Completed,1,0,0,1,1,0,0,0,,,1,61,High,P2,1,HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG,5,2026-07-11T20:43:40
TXN00008211,2026-06-11 19:30:02,CUST000563,Sophia Miller,Canada,Low,Corporate,Verified,0,ACC000969,Business,Active,MER000161,Crypto Exchange Merchant 161,Crypto Exchange,Turkey,High,20.08,GBP,ATM,Purchase,Completed,1,0,0,1,1,0,0,0,,,1,61,High,P2,1,HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG,5,2026-07-11T20:43:40
TXN00003023,2026-06-07 23:00:00,CUST000962,Noah Wilson,Pakistan,Medium,Retail,Verified,0,ACC000002,Current,Active,MER000192,Crypto Exchange Merchant 192,Crypto Exchange,Turkey,High,20.03,GBP,API,Purchase,Completed,1,0,0,1,1,0,0,0,,,1,61,High,P2,1,HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG,5,2026-07-11T20:43:40
TXN00002226,2026-05-04 06:55:18,CUST000705,Fatima Taylor,Turkey,High,Retail,Verified,0,ACC000014,Current,Active,MER000029,Money Transfer Merchant 029,Money Transfer,Canada,Low,19.74,GBP,API,Purchase,Completed,1,0,0,1,1,0,0,0,,,1,61,High,P2,1,HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG,5,2026-07-11T20:43:40
TXN00004179,2026-02-16 03:48:38,CUST000693,Grace Ali,Turkey,High,Retail,Verified,0,ACC000672,Current,Active,MER000164,Gambling Merchant 164,Gambling,Turkey,High,19.19,GBP,ATM,Purchase,Completed,0,0,1,1,1,0,0,0,,,1,61,High,P2,1,HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; UNUSUAL_HOUR_ACTIVITY; SENSITIVE_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG,5,2026-07-11T20:43:40
TXN00003238,2026-04-29 05:51:12,CUST000146,Adam Patel,Turkey,High,Retail,Verified,0,ACC000851,Savings,Active,MER000056,Crypto Exchange Merchant 056,Crypto Exchange,United States,Low,18.01,GBP,ATM,Purchase,Completed,1,0,0,1,1,0,0,0,,,1,61,High,P2,1,HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG,5,2026-07-11T20:43:40
TXN00000043,2026-03-11 09:27:39,CUST000696,Maya Hall,Spain,Low,Retail,Verified,0,ACC000370,Business,Active,MER000015,Money Transfer Merchant 015,Money Transfer,Nigeria,High,17.82,USD,API,Purchase,Completed,1,0,0,1,1,0,0,0,,,1,61,High,P2,1,HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG,5,2026-07-11T20:43:40
TXN00006369,2026-03-15 14:50:32,CUST000782,Grace Robinson,Singapore,Low,SME,Verified,0,ACC000498,Current,Active,MER000006,Money Transfer Merchant 006,Money Transfer,Nigeria,High,16.66,EUR,API,Purchase,Completed,1,0,0,1,1,0,0,0,,,1,61,High,P2,1,HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG,5,2026-07-11T20:43:40
TXN00002654,2026-05-30 23:26:35,CUST000091,Isabella Green,Canada,Low,SME,Verified,0,ACC000301,Current,Active,MER000192,Crypto Exchange Merchant 192,Crypto Exchange,Turkey,High,16.37,GBP,ATM,Purchase,Completed,1,0,0,1,1,0,0,0,,,1,61,High,P2,1,HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG,5,2026-07-11T20:43:40
TXN00003517,2026-04-12 17:41:49,CUST000182,James Jones,Canada,Low,Retail,Verified,0,ACC000386,Business,Active,MER000164,Gambling Merchant 164,Gambling,Turkey,High,16.03,EUR,API,Cash Withdrawal,Pending,1,0,0,1,1,0,0,0,,,1,61,High,P2,1,HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG,5,2026-07-11T20:43:40
TXN00000285,2026-03-19 21:23:27,CUST000280,Ethan Patel,Italy,Low,SME,Verified,0,ACC000892,Current,Active,MER000161,Crypto Exchange Merchant 161,Crypto Exchange,Turkey,High,15.97,GBP,ATM,Purchase,Completed,1,0,0,1,1,0,0,0,,,1,61,High,P2,1,HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG,5,2026-07-11T20:43:40
