ml_alert_id,ml_alert_status,ml_alert_type,ml_alert_priority,ml_alert_owner,ml_recommended_action,transaction_id,transaction_timestamp,customer_id,full_name,account_id,merchant_id,merchant_name,merchant_category,amount,currency,channel,status,rule_based_risk_score,risk_band,alert_priority,ml_anomaly_score,anomaly_score_percentile,ml_anomaly_flag,ml_anomaly_band,ml_reason_codes,combined_risk_signal,suspicious_label,ml_scored_at
ML-ANOMALY-000190,Open,Isolation Forest Transaction Anomaly,P2,Financial Crime Analyst,Prioritised investigation required. Compare against customer history and triggered rule signals.,TXN00000991,2026-01-27 09:52:57,CUST000285,Aisha Miller,ACC001017,MER000195,Electronics Merchant 195,Electronics,69.91,GBP,API,Pending,25,Low,No Alert,0.01884101667765803,98.11,1,High,KYC_RISK_PATTERN; TOP_5_PERCENT_ANOMALY_SCORE,ML Only,0,2026-07-11T20:44:26
ML-ANOMALY-000191,Open,Isolation Forest Transaction Anomaly,P2,Financial Crime Analyst,Prioritised investigation required. Compare against customer history and triggered rule signals.,TXN00002571,2026-05-31 09:23:09,CUST000514,Leo Hall,ACC000667,MER000201,Online Marketplace Merchant 201,Online Marketplace,1627.61,GBP,Mobile Banking,Failed,83,Critical,P1,0.018222242115950027,98.1,1,High,CROSS_BORDER_PATTERN; WATCHLIST_LINKED_PATTERN; TOP_5_PERCENT_ANOMALY_SCORE,Rule and ML,0,2026-07-11T20:44:26
ML-ANOMALY-000192,Open,Isolation Forest Transaction Anomaly,P2,Financial Crime Analyst,Prioritised investigation required. Compare against customer history and triggered rule signals.,TXN00004290,2026-03-18 05:53:19,CUST000519,Oliver Thomas,ACC000676,MER000071,Luxury Goods Merchant 071,Luxury Goods,3561.53,GBP,API,Completed,100,Critical,P1,0.018080640482562638,98.09,1,High,CROSS_BORDER_PATTERN; HIGH_RISK_MERCHANT_CATEGORY_PATTERN; KYC_RISK_PATTERN; TOP_5_PERCENT_ANOMALY_SCORE,Rule and ML,1,2026-07-11T20:44:26
ML-ANOMALY-000193,Open,Isolation Forest Transaction Anomaly,P2,Financial Crime Analyst,Prioritised investigation required. Compare against customer history and triggered rule signals.,TXN00004357,2026-06-14 15:55:27,CUST000345,Mia Brown,ACC000158,MER000048,Pharmacy Merchant 048,Pharmacy,107.16,EUR,E-Commerce,Reversed,33,Medium,P3,0.01807011870178199,98.08,1,High,CROSS_BORDER_PATTERN; TOP_5_PERCENT_ANOMALY_SCORE,Rule and ML,0,2026-07-11T20:44:26
ML-ANOMALY-000194,Open,Isolation Forest Transaction Anomaly,P2,Financial Crime Analyst,Prioritised investigation required. Compare against customer history and triggered rule signals.,TXN00007519,2026-04-04 12:27:32,CUST000598,Leo Thomas,ACC000234,MER000003,Hotels Merchant 003,Hotels,14.51,USD,API,Completed,5,Low,No Alert,0.017908469407040828,98.07,1,High,TOP_5_PERCENT_ANOMALY_SCORE,ML Only,0,2026-07-11T20:44:26
ML-ANOMALY-000195,Open,Isolation Forest Transaction Anomaly,P2,Financial Crime Analyst,Prioritised investigation required. Compare against customer history and triggered rule signals.,TXN00008270,2026-03-19 05:50:39,CUST000053,James Wilson,ACC000010,MER000078,Hotels Merchant 078,Hotels,3815.45,USD,Branch,Completed,33,Medium,P3,0.017768888096771684,98.06,1,High,CROSS_BORDER_PATTERN; TOP_5_PERCENT_ANOMALY_SCORE,Rule and ML,0,2026-07-11T20:44:26
ML-ANOMALY-000196,Open,Isolation Forest Transaction Anomaly,P2,Financial Crime Analyst,Prioritised investigation required. Compare against customer history and triggered rule signals.,TXN00003988,2026-02-26 12:50:47,CUST000139,Hannah Patel,ACC000941,MER000198,Pharmacy Merchant 198,Pharmacy,32.76,EUR,API,Completed,58,High,P2,0.017607624199893035,98.05,1,High,WATCHLIST_LINKED_PATTERN; TOP_5_PERCENT_ANOMALY_SCORE,Rule and ML,0,2026-07-11T20:44:26
ML-ANOMALY-000197,Open,Isolation Forest Transaction Anomaly,P2,Financial Crime Analyst,Prioritised investigation required. Compare against customer history and triggered rule signals.,TXN00004094,2026-01-23 22:20:37,CUST000665,Ethan Smith,ACC000597,MER000224,Crypto Exchange Merchant 224,Crypto Exchange,43.13,USD,Mobile Banking,Pending,38,Medium,P3,0.01760573490467232,98.04,1,High,CROSS_BORDER_PATTERN; HIGH_RISK_MERCHANT_CATEGORY_PATTERN; TOP_5_PERCENT_ANOMALY_SCORE,Rule and ML,0,2026-07-11T20:44:26
ML-ANOMALY-000198,Open,Isolation Forest Transaction Anomaly,P2,Financial Crime Analyst,Prioritised investigation required. Compare against customer history and triggered rule signals.,TXN00006128,2026-01-31 02:22:08,CUST000513,Daniel Taylor,ACC000469,MER000050,Luxury Goods Merchant 050,Luxury Goods,76.29,GBP,ATM,Reversed,54,Medium,P3,0.01755514410321457,98.03,1,High,UNUSUAL_TRANSACTION_HOUR; CROSS_BORDER_PATTERN; HIGH_RISK_MERCHANT_CATEGORY_PATTERN; TOP_5_PERCENT_ANOMALY_SCORE,Rule and ML,1,2026-07-11T20:44:26
ML-ANOMALY-000199,Open,Isolation Forest Transaction Anomaly,P2,Financial Crime Analyst,Prioritised investigation required. Compare against customer history and triggered rule signals.,TXN00008325,2026-02-01 04:13:27,CUST000179,Oliver Hall,ACC001172,MER000026,Fuel Merchant 026,Fuel,18.46,GBP,E-Commerce,Pending,20,Low,No Alert,0.017352343551271576,98.02,1,High,UNUSUAL_TRANSACTION_HOUR; CROSS_BORDER_PATTERN; TOP_5_PERCENT_ANOMALY_SCORE,ML Only,0,2026-07-11T20:44:26
ML-ANOMALY-000200,Open,Isolation Forest Transaction Anomaly,P2,Financial Crime Analyst,Prioritised investigation required. Compare against customer history and triggered rule signals.,TXN00004695,2026-06-12 21:35:23,CUST000024,Oliver Ali,ACC000772,MER000202,Cash Withdrawal Merchant 202,Cash Withdrawal,142.61,USD,E-Commerce,Reversed,39,Medium,P3,0.017269175019205107,98.01,1,High,CROSS_BORDER_PATTERN; HIGH_RISK_MERCHANT_CATEGORY_PATTERN; TOP_5_PERCENT_ANOMALY_SCORE,Rule and ML,0,2026-07-11T20:44:26
ML-ANOMALY-000201,Open,Isolation Forest Transaction Anomaly,P2,Financial Crime Analyst,Prioritised investigation required. Compare against customer history and triggered rule signals.,TXN00001960,2026-03-27 18:28:41,CUST000533,Fatima Jones,ACC000763,MER000160,Crypto Exchange Merchant 160,Crypto Exchange,18.27,GBP,Card Present,Failed,63,High,P2,0.017244552263919966,98.0,1,High,CROSS_BORDER_PATTERN; HIGH_RISK_MERCHANT_CATEGORY_PATTERN; KYC_RISK_PATTERN; TOP_5_PERCENT_ANOMALY_SCORE,Rule and ML,1,2026-07-11T20:44:26
ML-ANOMALY-000202,Open,Isolation Forest Transaction Anomaly,P2,Financial Crime Analyst,Prioritised investigation required. Compare against customer history and triggered rule signals.,TXN00006734,2026-01-27 09:00:05,CUST000178,Grace Davies,ACC000835,MER000246,Cash Withdrawal Merchant 246,Cash Withdrawal,21.01,GBP,Card Present,Reversed,57,High,P2,0.017005377227352625,97.99,1,High,CROSS_BORDER_PATTERN; HIGH_RISK_MERCHANT_CATEGORY_PATTERN; TOP_5_PERCENT_ANOMALY_SCORE,Rule and ML,1,2026-07-11T20:44:26
ML-ANOMALY-000203,Open,Isolation Forest Transaction Anomaly,P2,Financial Crime Analyst,Prioritised investigation required. Compare against customer history and triggered rule signals.,TXN00007290,2026-07-09 16:54:00,CUST000593,Adam Jones,ACC000666,MER000224,Crypto Exchange Merchant 224,Crypto Exchange,2622.4,GBP,ATM,Completed,66,High,P2,0.016962053998503257,97.98,1,High,CROSS_BORDER_PATTERN; HIGH_RISK_MERCHANT_CATEGORY_PATTERN; TOP_5_PERCENT_ANOMALY_SCORE,Rule and ML,1,2026-07-11T20:44:26
ML-ANOMALY-000204,Open,Isolation Forest Transaction Anomaly,P2,Financial Crime Analyst,Prioritised investigation required. Compare against customer history and triggered rule signals.,TXN00002095,2026-06-08 02:23:48,CUST000683,Zara Thomas,ACC000663,MER000228,Hotels Merchant 228,Hotels,36.85,EUR,ATM,Completed,43,Medium,P3,0.016941053518037097,97.97,1,High,UNUSUAL_TRANSACTION_HOUR; CROSS_BORDER_PATTERN; TOP_5_PERCENT_ANOMALY_SCORE,Rule and ML,1,2026-07-11T20:44:26
ML-ANOMALY-000205,Open,Isolation Forest Transaction Anomaly,P2,Financial Crime Analyst,Prioritised investigation required. Compare against customer history and triggered rule signals.,TXN00005934,2026-04-10 00:14:42,CUST000544,Leo Walker,ACC000225,MER000246,Cash Withdrawal Merchant 246,Cash Withdrawal,15.32,GBP,API,Failed,72,High,P2,0.016774547417649832,97.96,1,High,UNUSUAL_TRANSACTION_HOUR; CROSS_BORDER_PATTERN; HIGH_RISK_MERCHANT_CATEGORY_PATTERN; TOP_5_PERCENT_ANOMALY_SCORE,Rule and ML,1,2026-07-11T20:44:26
ML-ANOMALY-000206,Open,Isolation Forest Transaction Anomaly,P2,Financial Crime Analyst,Prioritised investigation required. Compare against customer history and triggered rule signals.,TXN00000634,2026-05-04 01:53:33,CUST000528,Zara Ahmed,ACC000487,MER000176,Cash Withdrawal Merchant 176,Cash Withdrawal,28.36,GBP,API,Failed,44,Medium,P3,0.01668232603602038,97.95,1,High,UNUSUAL_TRANSACTION_HOUR; HIGH_RISK_MERCHANT_CATEGORY_PATTERN; TOP_5_PERCENT_ANOMALY_SCORE,Rule and ML,0,2026-07-11T20:44:26
ML-ANOMALY-000207,Open,Isolation Forest Transaction Anomaly,P2,Financial Crime Analyst,Prioritised investigation required. Compare against customer history and triggered rule signals.,TXN00001492,2026-04-07 06:29:08,CUST000975,Ethan Patel,ACC001176,MER000089,Travel Merchant 089,Travel,91.25,GBP,API,Reversed,38,Medium,P3,0.01667566948009136,97.94,1,High,CROSS_BORDER_PATTERN; TOP_5_PERCENT_ANOMALY_SCORE,Rule and ML,0,2026-07-11T20:44:26
ML-ANOMALY-000208,Open,Isolation Forest Transaction Anomaly,P2,Financial Crime Analyst,Prioritised investigation required. Compare against customer history and triggered rule signals.,TXN00007067,2026-05-27 10:01:34,CUST000486,Isabella Khan,ACC000570,MER000113,Hotels Merchant 113,Hotels,118.9,GBP,E-Commerce,Pending,93,Critical,P1,0.016554287763104192,97.93,1,High,CROSS_BORDER_PATTERN; WATCHLIST_LINKED_PATTERN; KYC_RISK_PATTERN; TOP_5_PERCENT_ANOMALY_SCORE,Rule and ML,1,2026-07-11T20:44:26
ML-ANOMALY-000209,Open,Isolation Forest Transaction Anomaly,P2,Financial Crime Analyst,Prioritised investigation required. Compare against customer history and triggered rule signals.,TXN00005542,2026-03-21 23:44:22,CUST000010,Hannah Ahmed,ACC000058,MER000229,Restaurants Merchant 229,Restaurants,34.98,EUR,Mobile Banking,Pending,28,Low,No Alert,0.01651885923307006,97.92,1,High,CROSS_BORDER_PATTERN; TOP_5_PERCENT_ANOMALY_SCORE,ML Only,0,2026-07-11T20:44:26
ML-ANOMALY-000210,Open,Isolation Forest Transaction Anomaly,P2,Financial Crime Analyst,Prioritised investigation required. Compare against customer history and triggered rule signals.,TXN00005561,2026-06-14 20:39:24,CUST000598,Leo Thomas,ACC000213,MER000235,Restaurants Merchant 235,Restaurants,241.88,GBP,Branch,Pending,28,Low,No Alert,0.016405102866961507,97.91,1,High,CROSS_BORDER_PATTERN; TOP_5_PERCENT_ANOMALY_SCORE,ML Only,0,2026-07-11T20:44:26
ML-ANOMALY-000211,Open,Isolation Forest Transaction Anomaly,P2,Financial Crime Analyst,Prioritised investigation required. Compare against customer history and triggered rule signals.,TXN00000127,2026-05-16 23:30:47,CUST000513,Daniel Taylor,ACC000547,MER000178,Groceries Merchant 178,Groceries,14.59,EUR,Mobile Banking,Failed,5,Low,No Alert,0.016372215322972616,97.9,1,High,TOP_5_PERCENT_ANOMALY_SCORE,ML Only,0,2026-07-11T20:44:26
ML-ANOMALY-000212,Open,Isolation Forest Transaction Anomaly,P2,Financial Crime Analyst,Prioritised investigation required. Compare against customer history and triggered rule signals.,TXN00001039,2026-04-14 02:29:15,CUST000726,Zara Thomas,ACC000039,MER000191,Pharmacy Merchant 191,Pharmacy,10363.54,GBP,API,Pending,73,High,P2,0.016213025328750574,97.89,1,High,UNUSUALLY_HIGH_AMOUNT; UNUSUAL_TRANSACTION_HOUR; CROSS_BORDER_PATTERN; TOP_5_PERCENT_ANOMALY_SCORE,Rule and ML,1,2026-07-11T20:44:26
ML-ANOMALY-000213,Open,Isolation Forest Transaction Anomaly,P2,Financial Crime Analyst,Prioritised investigation required. Compare against customer history and triggered rule signals.,TXN00004143,2026-04-27 11:18:22,CUST000904,Daniel Hussain,ACC001178,MER000030,Hotels Merchant 030,Hotels,13.67,GBP,Mobile Banking,Pending,10,Low,No Alert,0.016180530182201336,97.88,1,High,CROSS_BORDER_PATTERN; TOP_5_PERCENT_ANOMALY_SCORE,ML Only,0,2026-07-11T20:44:26
ML-ANOMALY-000214,Open,Isolation Forest Transaction Anomaly,P2,Financial Crime Analyst,Prioritised investigation required. Compare against customer history and triggered rule signals.,TXN00003401,2026-06-28 08:26:09,CUST000376,Oliver Smith,ACC000847,MER000155,Subscription Merchant 155,Subscription,297.63,GBP,ATM,Failed,58,High,P2,0.016166221052094087,97.87,1,High,CROSS_BORDER_PATTERN; KYC_RISK_PATTERN; TOP_5_PERCENT_ANOMALY_SCORE,Rule and ML,1,2026-07-11T20:44:26
ML-ANOMALY-000215,Open,Isolation Forest Transaction Anomaly,P2,Financial Crime Analyst,Prioritised investigation required. Compare against customer history and triggered rule signals.,TXN00002195,2026-07-05 00:10:05,CUST000592,Fatima Wright,ACC000698,MER000160,Crypto Exchange Merchant 160,Crypto Exchange,23.0,GBP,API,Reversed,48,Medium,P3,0.01599890394910708,97.86,1,High,UNUSUAL_TRANSACTION_HOUR; HIGH_RISK_MERCHANT_CATEGORY_PATTERN; TOP_5_PERCENT_ANOMALY_SCORE,Rule and ML,0,2026-07-11T20:44:26
ML-ANOMALY-000216,Open,Isolation Forest Transaction Anomaly,P2,Financial Crime Analyst,Prioritised investigation required. Compare against customer history and triggered rule signals.,TXN00009087,2026-03-17 04:20:16,CUST000077,Noah Jones,ACC000639,MER000220,Hotels Merchant 220,Hotels,10.76,USD,Mobile Banking,Completed,83,Critical,P1,0.015845168286085176,97.85,1,High,UNUSUAL_TRANSACTION_HOUR; CROSS_BORDER_PATTERN; WATCHLIST_LINKED_PATTERN; TOP_5_PERCENT_ANOMALY_SCORE,Rule and ML,1,2026-07-11T20:44:26
ML-ANOMALY-000217,Open,Isolation Forest Transaction Anomaly,P2,Financial Crime Analyst,Prioritised investigation required. Compare against customer history and triggered rule signals.,TXN00006902,2026-03-23 23:04:57,CUST000178,Grace Davies,ACC000835,MER000211,Hotels Merchant 211,Hotels,16.86,USD,API,Pending,15,Low,No Alert,0.015725253030910658,97.84,1,High,CROSS_BORDER_PATTERN; TOP_5_PERCENT_ANOMALY_SCORE,ML Only,0,2026-07-11T20:44:26
ML-ANOMALY-000218,Open,Isolation Forest Transaction Anomaly,P2,Financial Crime Analyst,Prioritised investigation required. Compare against customer history and triggered rule signals.,TXN00000081,2026-03-30 15:43:00,CUST000792,Noah Khan,ACC000193,MER000118,Luxury Goods Merchant 118,Luxury Goods,22.16,GBP,Mobile Banking,Failed,59,High,P2,0.015617110984380456,97.83,1,High,CROSS_BORDER_PATTERN; HIGH_RISK_MERCHANT_CATEGORY_PATTERN; KYC_RISK_PATTERN; TOP_5_PERCENT_ANOMALY_SCORE,Rule and ML,1,2026-07-11T20:44:26
ML-ANOMALY-000219,Open,Isolation Forest Transaction Anomaly,P2,Financial Crime Analyst,Prioritised investigation required. Compare against customer history and triggered rule signals.,TXN00000384,2026-02-21 07:13:07,CUST000974,Zara Brown,ACC000354,MER000242,Cash Withdrawal Merchant 242,Cash Withdrawal,68.23,GBP,Card Present,Pending,72,High,P2,0.015445186505750441,97.82,1,High,CROSS_BORDER_PATTERN; HIGH_RISK_MERCHANT_CATEGORY_PATTERN; KYC_RISK_PATTERN; TOP_5_PERCENT_ANOMALY_SCORE,Rule and ML,1,2026-07-11T20:44:26
ML-ANOMALY-000220,Open,Isolation Forest Transaction Anomaly,P2,Financial Crime Analyst,Prioritised investigation required. Compare against customer history and triggered rule signals.,TXN00003405,2026-03-14 00:53:20,CUST000760,James Robinson,ACC000340,MER000055,Money Transfer Merchant 055,Money Transfer,34.85,GBP,Branch,Completed,86,Critical,P1,0.015348455108674663,97.81,1,High,UNUSUAL_TRANSACTION_HOUR; CROSS_BORDER_PATTERN; HIGH_RISK_MERCHANT_CATEGORY_PATTERN; KYC_RISK_PATTERN; TOP_5_PERCENT_ANOMALY_SCORE,Rule and ML,1,2026-07-11T20:44:26
ML-ANOMALY-000221,Open,Isolation Forest Transaction Anomaly,P2,Financial Crime Analyst,Prioritised investigation required. Compare against customer history and triggered rule signals.,TXN00005603,2026-06-11 00:01:47,CUST000194,Grace Young,ACC000213,MER000170,Hotels Merchant 170,Hotels,15.77,EUR,ATM,Completed,43,Medium,P3,0.015241947451390514,97.8,1,High,UNUSUAL_TRANSACTION_HOUR; CROSS_BORDER_PATTERN; TOP_5_PERCENT_ANOMALY_SCORE,Rule and ML,1,2026-07-11T20:44:26
ML-ANOMALY-000222,Open,Isolation Forest Transaction Anomaly,P2,Financial Crime Analyst,Prioritised investigation required. Compare against customer history and triggered rule signals.,TXN00002896,2026-04-13 04:33:18,CUST000145,Adam Ahmed,ACC001062,MER000014,Groceries Merchant 014,Groceries,20.42,GBP,E-Commerce,Failed,43,Medium,P3,0.015062355623305268,97.79,1,High,UNUSUAL_TRANSACTION_HOUR; CROSS_BORDER_PATTERN; TOP_5_PERCENT_ANOMALY_SCORE,Rule and ML,1,2026-07-11T20:44:26
ML-ANOMALY-000223,Open,Isolation Forest Transaction Anomaly,P2,Financial Crime Analyst,Prioritised investigation required. Compare against customer history and triggered rule signals.,TXN00008719,2026-03-30 22:00:12,CUST000661,Aisha Ahmed,ACC000722,MER000131,Crypto Exchange Merchant 131,Crypto Exchange,59.69,GBP,API,Completed,100,Critical,P1,0.015002095532138049,97.78,1,High,CROSS_BORDER_PATTERN; HIGH_RISK_MERCHANT_CATEGORY_PATTERN; WATCHLIST_LINKED_PATTERN; KYC_RISK_PATTERN; TOP_5_PERCENT_ANOMALY_SCORE,Rule and ML,1,2026-07-11T20:44:26
ML-ANOMALY-000224,Open,Isolation Forest Transaction Anomaly,P2,Financial Crime Analyst,Prioritised investigation required. Compare against customer history and triggered rule signals.,TXN00000414,2026-01-28 04:19:20,CUST000509,Noah Wilson,ACC000938,MER000026,Fuel Merchant 026,Fuel,186.53,USD,E-Commerce,Reversed,25,Low,No Alert,0.014940386659007432,97.77,1,High,UNUSUAL_TRANSACTION_HOUR; CROSS_BORDER_PATTERN; TOP_5_PERCENT_ANOMALY_SCORE,ML Only,0,2026-07-11T20:44:26
ML-ANOMALY-000225,Open,Isolation Forest Transaction Anomaly,P2,Financial Crime Analyst,Prioritised investigation required. Compare against customer history and triggered rule signals.,TXN00004949,2026-03-19 18:11:00,CUST000942,Fatima Thomas,ACC001232,MER000158,Pharmacy Merchant 158,Pharmacy,56.6,GBP,Mobile Banking,Reversed,33,Medium,P3,0.014517820207234466,97.76,1,High,CROSS_BORDER_PATTERN; TOP_5_PERCENT_ANOMALY_SCORE,Rule and ML,0,2026-07-11T20:44:26
ML-ANOMALY-000226,Open,Isolation Forest Transaction Anomaly,P2,Financial Crime Analyst,Prioritised investigation required. Compare against customer history and triggered rule signals.,TXN00009939,2026-02-04 12:11:48,CUST000851,Maya Wilson,ACC000748,MER000238,Travel Merchant 238,Travel,9362.75,GBP,ATM,Completed,71,High,P2,0.014084477726477251,97.75,1,High,UNUSUALLY_HIGH_AMOUNT; CROSS_BORDER_PATTERN; TOP_5_PERCENT_ANOMALY_SCORE,Rule and ML,1,2026-07-11T20:44:26
ML-ANOMALY-000227,Open,Isolation Forest Transaction Anomaly,P2,Financial Crime Analyst,Prioritised investigation required. Compare against customer history and triggered rule signals.,TXN00001461,2026-01-24 19:06:03,CUST000400,Amelia Jones,ACC001087,MER000060,Restaurants Merchant 060,Restaurants,29.18,EUR,API,Failed,20,Low,No Alert,0.014052968095055185,97.74,1,High,CROSS_BORDER_PATTERN; TOP_5_PERCENT_ANOMALY_SCORE,ML Only,0,2026-07-11T20:44:26
ML-ANOMALY-000228,Open,Isolation Forest Transaction Anomaly,P2,Financial Crime Analyst,Prioritised investigation required. Compare against customer history and triggered rule signals.,TXN00008871,2026-01-30 01:31:48,CUST000232,Fatima Wilson,ACC000767,MER000239,Crypto Exchange Merchant 239,Crypto Exchange,1696.4,EUR,API,Completed,94,Critical,P1,0.013999895783869953,97.73,1,High,UNUSUAL_TRANSACTION_HOUR; CROSS_BORDER_PATTERN; HIGH_RISK_MERCHANT_CATEGORY_PATTERN; TOP_5_PERCENT_ANOMALY_SCORE,Rule and ML,1,2026-07-11T20:44:26
ML-ANOMALY-000229,Open,Isolation Forest Transaction Anomaly,P2,Financial Crime Analyst,Prioritised investigation required. Compare against customer history and triggered rule signals.,TXN00003157,2026-03-01 23:00:50,CUST000148,Fatima Patel,ACC000841,MER000004,Restaurants Merchant 004,Restaurants,3035.16,GBP,E-Commerce,Pending,33,Medium,P3,0.013994488490930324,97.72,1,High,CROSS_BORDER_PATTERN; TOP_5_PERCENT_ANOMALY_SCORE,Rule and ML,0,2026-07-11T20:44:26
ML-ANOMALY-000230,Open,Isolation Forest Transaction Anomaly,P2,Financial Crime Analyst,Prioritised investigation required. Compare against customer history and triggered rule signals.,TXN00009039,2026-03-24 09:45:03,CUST000709,Ethan Davies,ACC001290,MER000044,Fuel Merchant 044,Fuel,42.07,EUR,Card Present,Failed,25,Low,No Alert,0.013979298500298998,97.71,1,High,KYC_RISK_PATTERN; TOP_5_PERCENT_ANOMALY_SCORE,ML Only,0,2026-07-11T20:44:26
ML-ANOMALY-000231,Open,Isolation Forest Transaction Anomaly,P2,Financial Crime Analyst,Prioritised investigation required. Compare against customer history and triggered rule signals.,TXN00002497,2026-03-18 05:44:20,CUST000493,Adam Ahmed,ACC000227,MER000070,Travel Merchant 070,Travel,2219.1,GBP,Mobile Banking,Completed,51,Medium,P3,0.013965910453407226,97.7,1,High,CROSS_BORDER_PATTERN; TOP_5_PERCENT_ANOMALY_SCORE,Rule and ML,1,2026-07-11T20:44:26
ML-ANOMALY-000232,Open,Isolation Forest Transaction Anomaly,P2,Financial Crime Analyst,Prioritised investigation required. Compare against customer history and triggered rule signals.,TXN00001120,2026-05-09 18:05:08,CUST000180,Maya Smith,ACC000068,MER000246,Cash Withdrawal Merchant 246,Cash Withdrawal,64.32,GBP,Branch,Completed,42,Medium,P3,0.013817541833719749,97.69,1,High,HIGH_RISK_MERCHANT_CATEGORY_PATTERN; TOP_5_PERCENT_ANOMALY_SCORE,Rule and ML,0,2026-07-11T20:44:26
